id,display_title,original_title,overview,genres_list,director,cast_top3,release_year,vote_average,vote_count,weighted_rating
17622,Fifty Dead Men Walking,Fifty Dead Men Walking,"Based on Martin McGartland's real life story as a informant for the British Police to spy on the IRA. Taking place from 1987-1991, Martin (Jim Sturgess) works his way up the ranks of the IRA, while keeping his informant with the police Fergis (Ben Kingsley) at bay. In the process he saved numerous lives and is still in hiding from the IRA today.","['Action', 'Thriller']",Kari Skogland,"['Ben Kingsley', 'Jim Sturgess', 'Kevin Zegers']",2008.0,6.1,35,6.092317815137291
18516,Adam Resurrected,Adam Resurrected,"Before the war, in Berlin, Adam was an entertainer- cabaret impresario, magician, musician-loved by all until he finds himself in a concentration camp, confronted by Commandant Klein. Adam survives the camp by becoming the Klein's ""dog"", entertaining him while his wife and daughter are sent off to die. ""Adam Resurrected"" is the story of a man who once was a dog who meets a dog who once was a boy.","['Drama', 'War']",Paul Schrader,"['Jeff Goldblum', 'Willem Dafoe', 'Derek Jacobi']",2008.0,6.4,22,6.09581175815857
217708,Hross í oss,Hross í oss,A country romance about the human streak in the horse and the horse in the human. Love and death become interlaced and with terrible consequences.The fortunes of the people in the country through the horses' perception.,"['Drama', 'Romance', 'Comedy']",Benedikt Erlingsson,"['Ingvar Eggert Sigurðsson', 'Charlotte Bøving', 'Steinn Ármann Magnússon']",2013.0,6.9,26,6.103437135206073
17577,The Devil's Tomb,The Devil's Tomb,"Captain Mack leads an elite military unit on a search for a missing scientist, and comes face-to-face with an an ancient evil lying beneath the Middle Eastern desert. Evil that is not of this world. Evil that should never be unearthed.","['Action', 'Horror', 'Thriller', 'Science Fiction']",Jason Connery,"['Cuba Gooding Jr.', 'Ray Winstone', 'Ron Perlman']",2009.0,4.0,53,6.033545624869515
15067,"좋은 놈, 나쁜 놈, 이상한 놈","좋은 놈, 나쁜 놈, 이상한 놈","The story of three Korean outlaws in 1930s Manchuria and their dealings with the Japanese army and Chinese and Russian bandits. The Good (a Bounty hunter), the Bad (a hitman), and the Weird (a thief) battle the army and the bandits in a race to use a treasure map to uncover the riches of legend.","['Action', 'Adventure', 'Comedy', 'Western']",Kim Jee-woon,"['Song Kang-ho', 'Lee Byung-hun', 'Jung Woo-sung']",2008.0,7.1,193,6.1879236954209915
78383,Nurse 3-D,Nurse 3-D,"Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.","['Horror', 'Thriller']",Douglas Aarniokoski,"['Paz de la Huerta', 'Katrina Bowden', 'Kathleen Turner']",2013.0,4.9,119,6.01969357049055
43090,Gunless,Gunless,"A quiet and peaceful community in the Dominion of Canada is shaken up by the arrival of a wounded and stinky gun-toting American cowboy, simply known as The Montana Kid, wanted for the alleged killing of seven men. A subsequent clarification reveals that his real name is Sean Rafferty, and he admits to killing, not seven, but eleven men. Things only get worse after Sean gets in the bad books of the local militia, and with armed bounty hunters hot on his trail, challenges the local unarmed blacksmith, Jack Smith, to a duel - wild west style! Written by rAjOo","['Drama', 'Action', 'Comedy', 'Western']",William Phillips,"['Sienna Guillory', 'Tyler Mane', 'Callum Keith Rennie']",2010.0,6.7,27,6.100969333589687
16614,Adventureland,Adventureland,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",['Comedy'],Greg Mottola,"['Jesse Eisenberg', 'Kristen Stewart', 'Martin Starr']",2009.0,6.4,737,6.18026255916681
9700,The Lost City,The Lost City,"In Havana, Cuba in the late 1950's, a wealthy family, one of whose sons is a prominent nightclub owner, is caught in the violent transition from the oppressive regime of Batista to the Marxist government of Fidel Castro. Castro's regime ultimately leads the nightclub owner to flee to New York.","['Drama', 'Romance']",Andy García,"['Andy García', 'Richard Bradford', 'Nestor Carbonell']",2005.0,6.0,24,6.090983781614155
10471,Next Friday,Next Friday,"Ice Cube returns as Craig Jones, a streetwise man from South Central Los Angeles who has a knack for getting into trouble. This time out, Craig is still trying to outsmart neighborhood bully Debo (Tommy ""Tiny"" Lister Jr.); after Craig gets the better of Debo in a fist fight, Debo is determined to flatten Craig in a rematch. Looking to stay out of Debo's way, Craig's dad decides that it would be a good idea for Craig to hide out with his Uncle Elroy and cousin Day-Day in Rancho Cucamonga... but trouble seems to find him there also.",['Comedy'],Steve Carr,"['Ice Cube', 'Mike Epps', 'Justin Pierce']",2000.0,6.4,135,6.113230057199859
250066,American Heist,American Heist,"Two brothers, both with troubled paths, find themselves in the middle of one last bank job.",['Action'],Sarik Andreasyan,"['Hayden Christensen', 'Adrien Brody', 'Jordana Brewster']",2014.0,4.3,158,5.950334699898919
667,You Only Live Twice,You Only Live Twice,A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,"['Action', 'Thriller', 'Adventure']",Lewis Gilbert,"['Sean Connery', 'Akiko Wakabayashi', 'Karin Dor']",1967.0,6.5,531,6.183568918240145
208869,Plastic,Plastic,"Sam &amp; Fordy run a credit card fraud scheme, but when they steal from the wrong man, they find themselves threatened by sadistic gangster. They need to raise £5m and pull off a daring diamond heist to clear their debt.","['Drama', 'Action', 'Comedy', 'Crime']",Julian Gilbey,"['Ed Speleers', 'Will Poulter', 'Alfie Allen']",2014.0,6.1,86,6.092521406608918
86837,Amour,Amour,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.","['Drama', 'Romance']",Michael Haneke,"['Emmanuelle Riva', 'Jean-Louis Trintignant', 'Isabelle Huppert']",2012.0,7.5,400,6.34374919356603
10306,Poltergeist III,Poltergeist III,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?","['Horror', 'Thriller']",Gary Sherman,"['Tom Skerritt', 'Nancy Allen', ""Heather O'Rourke""]",1988.0,4.5,123,5.992325989027329
106845,Re-Kill,Re-Kill,"Five years after a zombie outbreak, the men and women of R-Division hunt down and destroy the undead. When they see signs of a second outbreak, they fear humanity may not survive.","['Horror', 'Science Fiction']",Valeri Milev,"['Roger Cross', 'Scott Adkins', 'Daniella Alonso']",2015.0,4.9,34,6.070523496516878
11576,"It's a Mad, Mad, Mad, Mad World","It's a Mad, Mad, Mad, Mad World","A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.","['Action', 'Adventure', 'Comedy', 'Crime']",Stanley Kramer,"['Spencer Tracy', 'Milton Berle', 'Sid Caesar']",1963.0,7.0,140,6.156413361745957
219,Volver,Volver,"Raimunda (Penélope Cruz) works and lives Madrid with her husband Paco and daughter Paula. Her sister Sole (Lola Dueñas) lives nearby and they both miss their mother Irene (Carmen Maura), who died several years ago in a house fire along with their father. A former neighbor from their hometown reports that she has seen the ghost of Irene and both daughters do not believe her. After a murder and a family tragedy, Irene's spirit materializes around her daughters to help comfort them.","['Comedy', 'Drama', 'Romance']",Pedro Almodóvar,"['Penélope Cruz', 'Carmen Maura', 'Lola Dueñas']",2006.0,7.3,406,6.310661288040547
11827,Heavy Metal,Heavy Metal,"A glowing orb terrorizes a young girl with a collection of stories of dark fantasy, eroticism and horror.","['Animation', 'Science Fiction']",Gerald Potterton,"['Rodger Bumpass', 'Jackie Burroughs', 'Joe Flaherty']",1981.0,6.2,148,6.100205494803767
22820,Gentlemen Broncos,Gentlemen Broncos,A teenager attends a fantasy writers' convention where he discovers his idea has been stolen by an established novelist.,"['Action', 'Comedy', 'Thriller']",Jared Hess,"['Michael Angarano', 'Sam Rockwell', 'Clive Revill']",2009.0,6.2,51,6.095082139768287
31174,Richard III,Richard III,Shakespeare's Play transplanted into a 1930s setting.,"['Drama', 'War']",Richard Loncraine,"['Ian McKellen', 'Annette Bening', 'Jim Broadbent']",1995.0,6.9,49,6.113144110881743
244316,Into the Grizzly Maze,Into the Grizzly Maze,Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.,"['Action', 'Horror', 'Thriller']",David Hackl,"['James Marsden', 'Thomas Jane', 'Piper Perabo']",2015.0,5.1,74,6.053779645930873
37737,Kites,Kites,"In the harsh terrain of the Mexican desert, a mortally wounded man is left for dead in the heat of the desert sun. This is Jay. Once a street smart, carefree young guy. Now, a wanted man. As death looms, the only thing that keeps him alive is the quest to find the love of his life, Natasha. A woman betrothed to another man, but surely destined for Jay. A woman who comes into his life like a bolt of lightning and changes it forever.","['Drama', 'Action', 'Romance']",Anurag Basu,"['Hrithik Roshan', 'Bárbara Mori', 'Kabir Bedi']",2010.0,6.0,40,6.090208791992229
62215,Melancholia,Melancholia,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,"['Drama', 'Science Fiction']",Lars von Trier,"['Kirsten Dunst', 'Charlotte Gainsbourg', 'Kiefer Sutherland']",2011.0,7.0,885,6.387180801526842
66125,Red Dog,Red Dog,Based on the legendary true story of the Red Dog who united a disparate local community while roaming the Australian outback in search of his long lost master.,"['Drama', 'Comedy', 'Family']",Kriv Stenders,"['Josh Lucas', 'Rachael Taylor', 'Rohan Nichol']",2011.0,7.1,83,6.1357073981878845
132316,Jab Tak Hai Jaan,Jab Tak Hai Jaan,"An ex-army man, leading a double life in London, must choose between his wife and muse.  Jab Tak Hai Jaan movie is a love triangle,and also marks the return of Yash Chopra as a director after eight years.  In Jab Tak Hai Jaan, Shahrukh Khan plays the character of Samar who is an angry, unforgiving, with loads of emotional baggage. His role will span two ages, one in his late twenties as a musician based in London and the other at an older age as an introverted, composed, dutiful army officer in Kashmir.  Katrina as Meera play as a seductress, an unattainable beauty. And Anushka as Akira who is 21 year old and works for Discovery Channel and makes documentaries.","['Drama', 'Romance']",Yash Chopra,"['Shah Rukh Khan', 'Katrina Kaif', 'Anushka Sharma']",2012.0,7.3,66,6.134030768157006
348,Alien,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.","['Horror', 'Action', 'Thriller', 'Science Fiction']",Ridley Scott,"['Tom Skerritt', 'Sigourney Weaver', 'Veronica Cartwright']",1979.0,7.9,4470,7.373160895770434
30497,The Texas Chain Saw Massacre,The Texas Chain Saw Massacre,Five friends visiting their grandfather's house in the country are hunted and terrorized by a chain-saw wielding killer and his family of grave-robbing cannibals.,['Horror'],Tobe Hooper,"['Marilyn Burns', 'Allen Danziger', 'Paul A. Partain']",1974.0,7.2,590,6.361327703375968
